5000,137,-1929,50067.16,0.000000010328
5000,135,-1928,50096.65,0.000000010328
5000,136,-1927,50120.70,0.000000010328
5000,132,-1927,50127.90,0.000000010328
5000,134,-1927,50124.33,0.000000010328
5000,131,-1928,50103.78,0.000000010328
5000,133,-1927,50126.12,0.000000010328
5000,133,-1927,50126.12,0.000000010328
5000,138,-1929,50065.32,0.000000010328
5000,134,-1926,50150.23,0.000000010328
10000,311,-1903,49927.42,0.000000010387
10000,312,-1902,49948.80,0.000000010387
10000,312,-1904,49897.71,0.000000010387
10000,312,-1903,49923.25,0.000000010387
10000,312,-1905,49872.20,0.000000010387
10000,311,-1904,49901.89,0.000000010387
10000,312,-1904,49897.71,0.000000010387
10000,312,-1903,49923.25,0.000000010387
10000,311,-1903,49927.42,0.000000010387
10000,313,-1905,49868.02,0.000000010387
15000,478,-1864,49962.05,0.000000010401
15000,475,-1863,50006.53,0.000000010401
15000,475,-1866,49931.03,0.000000010401
15000,479,-1866,49905.35,0.000000010401
15000,476,-1866,49924.63,0.000000010401
15000,476,-1863,50000.10,0.000000010401
15000,479,-1864,49955.59,0.000000010401
15000,480,-1863,49974.26,0.000000010401
15000,480,-1865,49924.01,0.000000010401
15000,475,-1866,49931.03,0.000000010401
20000,633,-1805,49812.33,0.000000010495
20000,637,-1807,49728.78,0.000000010495
20000,633,-1804,49836.91,0.000000010495
20000,634,-1805,49803.71,0.000000010495
20000,630,-1804,49862.77,0.000000010495
20000,631,-1807,49780.39,0.000000010495
20000,634,-1808,49730.12,0.000000010495
20000,634,-1803,49852.87,0.000000010495
20000,633,-1805,49812.33,0.000000010495
20000,636,-1807,49737.41,0.000000010495
25000,789,-1743,49653.79,0.000000010526
25000,788,-1742,49688.16,0.000000010526
25000,787,-1744,49651.52,0.000000010526
25000,787,-1741,49722.57,0.000000010526
25000,786,-1742,49709.56,0.000000010526
25000,787,-1740,49746.30,0.000000010526
25000,788,-1740,49735.55,0.000000010526
25000,786,-1741,49733.28,0.000000010526
25000,786,-1740,49757.02,0.000000010526
25000,789,-1742,49677.44,0.000000010526
30000,933,-1660,49898.27,0.000000010524
30000,932,-1662,49865.42,0.000000010524
30000,930,-1660,49936.76,0.000000010524
30000,932,-1656,50002.69,0.000000010524
30000,936,-1659,49882.53,0.000000010524
30000,936,-1659,49882.53,0.000000010524
30000,935,-1663,49804.24,0.000000010524
30000,933,-1663,49829.82,0.000000010524
30000,928,-1662,49916.59,0.000000010524
30000,935,-1659,49895.40,0.000000010524
35000,1070,-1566,49606.68,0.000000010629
35000,1070,-1564,49649.90,0.000000010629
35000,1068,-1566,49636.19,0.000000010629
35000,1069,-1568,49578.24,0.000000010629
35000,1068,-1563,49701.16,0.000000010629
35000,1074,-1561,49655.42,0.000000010629
35000,1073,-1566,49562.41,0.000000010629
35000,1067,-1564,49694.28,0.000000010629
35000,1068,-1568,49592.95,0.000000010629
35000,1067,-1562,49737.67,0.000000010629
40000,1197,-1457,49968.79,0.000000010613
40000,1194,-1457,50019.26,0.000000010613
40000,1198,-1458,49931.52,0.000000010613
