5000,47,-391,245858.87,0.000000010328
5000,46,-391,245932.59,0.000000010328
5000,42,-391,246212.32,0.000000010328
5000,46,-390,246554.54,0.000000010328
5000,45,-391,246004.84,0.000000010328
5000,43,-388,248024.87,0.000000010328
5000,42,-390,246836.45,0.000000010328
5000,41,-390,246903.04,0.000000010328
5000,46,-389,247179.64,0.000000010328
5000,46,-390,246554.54,0.000000010328
10000,64,-382,248557.50,0.000000010387
10000,68,-382,248121.25,0.000000010387
10000,67,-383,247603.70,0.000000010387
10000,67,-382,248232.56,0.000000010387
10000,66,-382,248342.39,0.000000010387
10000,68,-383,247493.25,0.000000010387
10000,67,-384,246977.98,0.000000010387
10000,66,-382,248342.39,0.000000010387
10000,66,-382,248342.39,0.000000010387
10000,66,-382,248342.39,0.000000010387
15000,93,-377,247597.87,0.000000010401
15000,95,-372,250411.28,0.000000010401
15000,96,-374,248993.90,0.000000010401
15000,95,-376,247908.00,0.000000010401
15000,90,-375,249300.93,0.000000010401
15000,90,-377,248049.85,0.000000010401
15000,94,-375,248686.35,0.000000010401
15000,96,-377,247133.64,0.000000010401
15000,94,-376,248063.90,0.000000010401
15000,95,-375,248529.26,0.000000010401
20000,115,-361,251481.20,0.000000010495
20000,114,-360,252317.50,0.000000010495
20000,118,-364,249000.89,0.000000010495
20000,117,-358,252977.42,0.000000010495
20000,117,-363,249822.92,0.000000010495
20000,113,-360,252518.57,0.000000010495
20000,116,-361,251279.09,0.000000010495
20000,119,-359,251923.85,0.000000010495
20000,117,-363,249822.92,0.000000010495
20000,119,-357,253194.40,0.000000010495
25000,149,-354,247346.48,0.000000010526
25000,147,-354,247844.26,0.000000010526
25000,146,-353,248692.06,0.000000010526
25000,146,-354,248091.78,0.000000010526
25000,146,-352,249294.96,0.000000010526
25000,146,-352,249294.96,0.000000010526
25000,146,-352,249294.96,0.000000010526
25000,148,-351,249393.73,0.000000010526
25000,147,-354,247844.26,0.000000010526
25000,147,-352,249043.87,0.000000010526
30000,176,-339,248760.56,0.000000010524
30000,176,-337,249921.23,0.000000010524
30000,172,-337,251133.40,0.000000010524
30000,173,-338,250243.46,0.000000010524
30000,177,-340,247885.39,0.000000010524
30000,178,-341,247016.06,0.000000010524
30000,172,-339,249955.84,0.000000010524
30000,175,-343,246758.53,0.000000010524
30000,173,-338,250243.46,0.000000010524
30000,178,-338,248734.10,0.000000010524
35000,202,-324,246420.53,0.000000010629
35000,197,-320,250377.12,0.000000010629
35000,198,-319,250593.71,0.000000010629
35000,201,-331,242960.25,0.000000010629
35000,206,-324,245052.67,0.000000010629
35000,200,-328,244909.82,0.000000010629
35000,202,-328,244245.43,0.000000010629
35000,206,-322,246133.65,0.000000010629
35000,197,-321,249810.76,0.000000010629
35000,200,-330,243825.12,0.000000010629
